code,plot,habitat,site,treatment,spec,species,genus,family,group,trait,trait_value
416,D4C,meadow,4,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,LDMC,0.47487844408427876
416,D4C,meadow,4,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,SLA,73.78839590443685
417,D4C,meadow,4,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,height,4
417,D4C,meadow,4,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,fweight,0.0619
417,D4C,meadow,4,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,dweight,0.0289
417,D4C,meadow,4,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,leafa,3.972
417,D4C,meadow,4,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,LDMC,0.4668820678513732
417,D4C,meadow,4,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,SLA,137.43944636678202
418,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,10.2
418,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.1617
418,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.0411
418,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,5.163
418,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.2541743970315399
418,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,125.6204379562044
419,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,11.4
419,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.2385
419,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.0615
419,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,6.608
419,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.2578616352201258
419,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,107.4471544715447
420,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,6.8
420,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.2469
420,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.055
420,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,8.388
420,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.2227622519238558
420,D4C,meadow,4,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,152.5090909090909
421,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,4.1
421,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.2345
421,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.0826
421,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,8.699
421,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.3522388059701493
421,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,105.31476997578692
422,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,3.2
422,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.2274
422,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.0828
422,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,7.949
422,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.3641160949868074
422,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,96.0024154589372
423,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,height,3.3
423,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,fweight,0.1544
423,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,dweight,0.0561
423,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,leafa,5.493
423,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,LDMC,0.36334196891191706
423,D4C,meadow,4,control,Rubcha,Rubus chamaemorus,Rubus,Rosaceae,F,SLA,97.9144385026738
424,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,height,0.8
424,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,fweight,0.1293
424,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,dweight,0.0073
424,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,leafa,4.367
424,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,LDMC,0.05645784996133024
424,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,SLA,598.2191780821918
425,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,height,1.2
425,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,fweight,0.2356
425,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,dweight,0.0193
425,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,leafa,8.578
425,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,LDMC,0.08191850594227505
425,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,SLA,444.4559585492227
426,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,height,0.8
426,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,fweight,0.2948
426,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,dweight,0.0196
426,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,leafa,13.636
426,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,LDMC,0.06648575305291723
426,D4C,meadow,4,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,SLA,695.7142857142857
427,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,13.8
427,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.2444
427,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.0957
427,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,11.951
427,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.3915711947626841
427,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,124.87983281086731
428,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,14.4
428,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.3872
428,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.1641
428,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,15.251
428,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.4238119834710744
428,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,92.93723339427179
429,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,20.2
429,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.2765
429,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.1435
429,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,15.033
429,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.5189873417721518
429,D4C,meadow,4,control,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,104.75958188153311
430,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,height,2.1
430,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,fweight,0.0742
430,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,dweight,0.0297
430,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,leafa,2.951
430,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,LDMC,0.4002695417789757
430,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,SLA,99.36026936026936
431,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,height,5.8
431,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,fweight,0.0852
431,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,dweight,0.0356
431,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,leafa,2.827
431,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,LDMC,0.41784037558685444
431,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,SLA,79.41011235955057
432,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,height,3.8
432,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,fweight,0.1238
432,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,dweight,0.0545
432,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,leafa,4.147
432,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,LDMC,0.44022617124394187
432,D4C,meadow,4,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,SLA,76.09174311926606
433,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,height,2
433,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,fweight,0.0415
433,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,dweight,0.0141
433,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,leafa,1.711
433,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,LDMC,0.3397590361445783
433,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,SLA,121.34751773049646
434,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,height,2
434,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,fweight,0.0702
434,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,dweight,0.0242
434,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,leafa,1.956
434,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,LDMC,0.34472934472934474
434,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,SLA,80.82644628099173
435,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,height,1.8
435,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,fweight,0.0813
435,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,dweight,0.0275
435,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,leafa,2.952
435,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,LDMC,0.33825338253382536
435,D4C,meadow,4,control,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,SLA,107.34545454545454
436,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,8.6
436,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.07
436,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,dweight,0.023
436,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,leafa,3.503
436,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,LDMC,0.3285714285714285
436,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,SLA,152.30434782608697
437,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,13.1
437,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.2103
437,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,dweight,0.0709
437,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,leafa,7.945
437,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,LDMC,0.3371374227294342
437,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,SLA,112.0592383638928
438,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,9.2
438,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.1631
438,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,dweight,0.0506
438,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,leafa,6.904
438,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,LDMC,0.3102391171060699
438,D4C,meadow,4,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,SLA,136.44268774703556
439,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,21.5
439,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.3969
439,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.1595
439,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,16.469
439,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.40186444948349714
439,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,103.25391849529781
440,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,56
440,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,0.4099
440,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.159
440,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,14.396
440,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.38789948767992194
440,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,90.54088050314466
441,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,height,48
441,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,fweight,1.202
441,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,dweight,0.4679
441,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,leafa,39.795
441,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,LDMC,0.3892678868552413
441,D5SF,meadow,5,snowfence,Sallap,Salix lapponum,Salix,Salicaceae,dS,SLA,85.05022440692456
442,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,height,44
442,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,fweight,0.273
442,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,dweight,0.1094
442,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,leafa,11.498
442,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,LDMC,0.4007326007326007
442,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,SLA,105.10054844606947
443,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,height,26
443,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,fweight,0.2444
443,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,dweight,0.0994
443,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,leafa,11.475
443,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,LDMC,0.4067103109656301
443,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,SLA,115.44265593561367
444,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,height,28
444,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,fweight,0.4202
444,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,dweight,0.1861
444,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,leafa,18.335
444,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,LDMC,0.4428843407900999
444,D5SF,meadow,5,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,SLA,98.52229983879636
445,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,3.5
445,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.2582
445,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.0655
445,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,8.329
445,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.25367931835786217
445,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,127.16030534351145
446,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,9.2
446,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.5755
446,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.1394
446,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,14.351
446,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.24222415291051258
446,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,102.94835007173602
447,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,11.2
447,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.4931
447,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.1282
447,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,14.389
447,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.25998783208274184
447,D5SF,meadow,5,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,112.23868954758188
448,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,height,6.8
448,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,fweight,0.0675
448,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,dweight,0.032
448,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,leafa,2.562
448,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,LDMC,0.47407407407407404
448,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,SLA,80.0625
449,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,height,14
449,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,fweight,0.1045
449,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,dweight,0.036
449,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,leafa,6.604
449,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,LDMC,0.34449760765550236
449,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,SLA,183.44444444444446
450,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,height,14
450,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,fweight,0.0942
450,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,dweight,0.0311
450,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,leafa,3.92
450,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,LDMC,0.33014861995753714
450,D5SF,meadow,5,snowfence,Fesovi,Festuca ovina,Festuca,Poaceae,G,SLA,126.04501607717042
451,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,6.8
451,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.1349
451,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0543
451,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,5.862
451,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.40252038547071906
451,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,107.95580110497238
452,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,5.7
452,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.1711
452,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0647
452,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,7.621
452,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.37814143775569836
452,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,117.78979907264299
453,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,7.9
453,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.0919
453,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.035
453,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,5.328
453,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.38084874863982593
453,D5SF,meadow,5,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,152.22857142857143
454,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,height,3.7
454,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,fweight,0.0736
454,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,dweight,0.0285
454,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,leafa,3.332
454,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,LDMC,0.38722826086956524
454,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,SLA,116.91228070175438
455,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,height,4.2
455,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,fweight,0.0899
455,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,dweight,0.0332
455,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,leafa,3.914
455,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,LDMC,0.36929922135706345
455,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,SLA,117.89156626506025
456,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,height,2.1
456,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,fweight,0.0807
456,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,dweight,0.0316
456,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,leafa,6.743
456,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,LDMC,0.39157372986369277
456,D5SF,meadow,5,snowfence,Carvag,Carex vaginatum,Carex,Cyperaceae,G,SLA,213.38607594936707
457,D5SF,meadow,5,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,10.2
457,D5SF,meadow,5,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.3122
457,D5SF,meadow,5,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,dweight,0.0969
457,D5SF,meadow,5,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,leafa,12.25
457,D5SF,meadow,5,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,LDMC,0.31037796284433056
457,D5SF,meadow,5,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,SLA,126.41898864809082
458,D5SF,meadow,5,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,11.2
458,D5SF,meadow,5,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.1982
