ID,plot,habitat,site,treatment,spec,species,genus,family,group,trait,trait_value
139,D5C,meadow,5,control,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,d13C,-27.7
139,D5C,meadow,5,control,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,CN_ratio,26.94382022
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,height,2.8
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,dweight,0.024933333333333335
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,fweight,0.0628
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,leafa,1.8873333333333333
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,LDMC,0.3982562999331292
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,SLA,75.63523844240723
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wN,1.48
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d15N,-6.33
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wC,51.93
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d13C,-28.08
130,D2SF,meadow,2,snowfence,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,CN_ratio,35.08783784
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,height,2.7
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,dweight,0.027866666666666668
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,fweight,0.0669
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,leafa,3.156
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,LDMC,0.4149607274885104
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,SLA,114.94360476716125
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wN,1.06
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d15N,-3.01
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,wC,49.62
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,d13C,-30.95
158,D2SF,meadow,2,snowfence,Arcalp,Arctostaphylos alpinus,Arctostaphylos,Ericaceae,dS,CN_ratio,46.81132075
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,6.933333333333334
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,dweight,0.03496666666666667
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.10766666666666666
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,leafa,4.3740000000000006
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,LDMC,0.322726004818055
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,SLA,128.16269966269965
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,wN,1.57
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,d15N,-2.02
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,wC,46.53
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,d13C,-28.81
215,D2SF,meadow,2,snowfence,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,CN_ratio,29.63694268
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,4.5
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.0341
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.13576666666666667
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,4.2893333333333334
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.25983062590512623
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,125.24219426144036
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wN,2.6
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d15N,-2.47
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wC,47.55
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d13C,-27.65
189,D2SF,meadow,2,snowfence,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,CN_ratio,18.28846154
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,5.633333333333334
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.0375
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.09686666666666667
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,5.671666666666667
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.3855737892033317
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,153.77261533161135
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,wN,1.5
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,d15N,0.36
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,wC,45.39
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,d13C,-28
118,D2SF,meadow,2,snowfence,Carbig,Carex bigelowii,Carex,Cyperaceae,G,CN_ratio,30.26
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,height,0.43333333333333335
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,dweight,0.011866666666666666
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,fweight,0.15166666666666667
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,leafa,3.622333333333333
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,LDMC,0.07601322080294563
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,SLA,318.5259529294617
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,wN,1.09
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,d15N,-0.83
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,wC,46.07
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,d13C,-30.83
318,D2SF,meadow,2,snowfence,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,CN_ratio,42.26605505
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,height,3.3333333333333335
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,dweight,0.022633333333333335
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,fweight,0.0686
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,leafa,4.2203333333333335
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,LDMC,0.3247082855863717
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,SLA,180.93911395143712
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,wN,1.4
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,d15N,-0.82
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,wC,45.53
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,d13C,-29.9
235,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,CN_ratio,32.52142857
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,height,3.3333333333333335
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,dweight,0.022633333333333335
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,fweight,0.0686
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,leafa,4.2203333333333335
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,LDMC,0.3247082855863717
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,SLA,180.93911395143712
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,wN,1.27
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,d15N,0.83
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,wC,45.78
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,d13C,-28.07
236,D2SF,meadow,2,snowfence,Carcap,Carex capillaris,Carex,Cyperaceae,G,CN_ratio,36.04724409
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,height,2.1
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,dweight,0.01983333333333333
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,fweight,0.04733333333333333
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,leafa,1.7623333333333335
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,LDMC,0.40981437143402977
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,SLA,94.14248371306195
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,wN,1.7
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,d15N,-6.63
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,wC,51.13
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,d13C,-27.75
208,D2SF,meadow,2,snowfence,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,CN_ratio,30.07647059
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,height,10.333333333333334
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,dweight,0.08846666666666667
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,fweight,0.20583333333333334
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,leafa,6.780666666666667
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,LDMC,0.42738241331032434
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,SLA,77.74808248926584
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,wN,1.48
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,d15N,-2.51
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,wC,50.8
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,d13C,-28.8
241,D2SF,meadow,2,snowfence,Salarb,Salix arbuscula,Salix,Salicaceae,dS,CN_ratio,34.32432432
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,height,5.3
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,dweight,0.016033333333333333
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,fweight,0.04216666666666667
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,leafa,1.7243333333333333
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,LDMC,0.3803359447464176
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,SLA,107.47478247478247
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,wN,1.64
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,d15N,1.47
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,wC,45.71
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,d13C,-28.27
104,D2SF,meadow,2,snowfence,Cardio,Carex dioica,Carex,Cyperaceae,G,CN_ratio,27.87195122
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,height,2.1333333333333333
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,dweight,0.014366666666666666
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,fweight,0.04413333333333334
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,leafa,1.535
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,LDMC,0.33360346315803935
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,SLA,103.92082386793882
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,wN,1.33
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,d15N,-0.97
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,wC,45.65
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,d13C,-28.82
262,D2SF,meadow,2,snowfence,Tofpus,Tofielda pusilla,Tofielda,Tofieldiaceae,F,CN_ratio,34.32330827
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,height,10.700000000000001
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,dweight,0.11056666666666667
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,fweight,0.2863
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,leafa,7.471
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,LDMC,0.38827338256851474
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,SLA,67.26945127847013
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,wN,1.77
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,d15N,-0.17
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,wC,46.53
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,d13C,-27.49
140,D2SF,meadow,2,snowfence,Trices,Trichophorum cespitosum,Trichophorum,Cyperaceae,G,CN_ratio,26.28813559
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,height,1.0666666666666667
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,dweight,0.013533333333333333
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,fweight,0.0547
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,leafa,1.0266666666666666
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,LDMC,0.24476685631363335
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,SLA,76.6786972816956
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,wN,0.98
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,d15N,-0.82
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,wC,40.52
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,d13C,-27.57
319,D2SF,meadow,2,snowfence,Silaca,Silene acaulis,Silene,Caryophyllaceae,F,CN_ratio,41.34693878
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,height,4.266666666666667
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,dweight,0.04716666666666667
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,fweight,0.11943333333333334
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,leafa,4.148
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,LDMC,0.39718494974149304
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,SLA,88.39883102698315
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,wN,1.42
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,d15N,-3.38
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,wC,49.13
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,d13C,-30.03
228,D2SF,meadow,2,snowfence,Dryoct,Dryas octopetala,Dryas,Rosaceae,dS,CN_ratio,34.59859155
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,height,3.033333333333333
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,dweight,0.020366666666666665
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,fweight,0.0526
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,leafa,1.1973333333333334
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,LDMC,0.388760403835131
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,SLA,62.83904849211761
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,wN,1.47
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,d15N,1.09
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,wC,40.18
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,d13C,-27.89
247,D2SF,meadow,2,snowfence,Equsci,Equisetum scirpoides,Equisetum,Equisetaceae,F,CN_ratio,27.33333333
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,height,2.9
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,dweight,0.018033333333333332
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,fweight,0.04126666666666667
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,leafa,1.206
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,LDMC,0.43425095134169556
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,SLA,66.75873891728146
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wN,1.07
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d15N,-6.08
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,wC,51.61
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,d13C,-28.73
131,D2C,meadow,2,control,Andpol,Andromeda polifolia,Andromeda,Ericaceae,dS,CN_ratio,48.23364486
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,height,3.7333333333333334
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,dweight,0.0165
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,fweight,0.04933333333333333
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,leafa,2.24
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,LDMC,0.3246794827583942
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,SLA,149.10519153024057
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,wN,1.48
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,d15N,-0.46
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,wC,48.68
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,d13C,-28.77
214,D2C,meadow,2,control,Baralp,Bartia alpina,Bartia,Orobanchaceae,F,CN_ratio,32.89189189
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,height,5.933333333333334
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,dweight,0.034333333333333334
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,fweight,0.1193
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,leafa,3.469333333333333
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,LDMC,0.28188595325519605
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,SLA,103.9292158190122
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wN,2.14
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d15N,-0.48
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,wC,48.33
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,d13C,-27.85
188,D2C,meadow,2,control,Bisviv,Bistorta vivipara,Bistorta,Polygonaceae,F,CN_ratio,22.58411215
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,height,9.6
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,dweight,0.06526666666666667
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,fweight,0.1768
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,leafa,8.962666666666667
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,LDMC,0.36841224273217915
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,SLA,144.71724837223434
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,wN,1.84
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,d15N,0.67
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,wC,46.77
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,d13C,-28.01
119,D2C,meadow,2,control,Carbig,Carex bigelowii,Carex,Cyperaceae,G,CN_ratio,25.41847826
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,height,0.4666666666666667
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,dweight,0.0066
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,fweight,0.09273333333333333
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,leafa,2.342
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,LDMC,0.07107411762331743
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,SLA,355.7102635754708
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,wN,0.88
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,d15N,0.03
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,wC,44.38
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,d13C,-31.39
320,D2C,meadow,2,control,Pinvul,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,F,CN_ratio,50.43181818
207,D2C,meadow,2,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,height,2.9333333333333336
207,D2C,meadow,2,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,dweight,0.016733333333333333
207,D2C,meadow,2,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,fweight,0.0431
207,D2C,meadow,2,control,Rholap,Rhododendron lapponicum,Rhododendron,Ericaceae,dS,leafa,1.6286666666666665
